OF_ID,createTime,updateTime,finishTime,Location_ST,Location_City,Location_State,Location_StateFIPS,Location_Zip,x,y,marketname,Market_Website,Market_Facebook,Market_Twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
4016536,,3/23/2015 21:01,3/23/2015 21:01,14510 Il Route 176,Woodstock,Illinois,17,60098,-88.478504,42.255422,All Seasons Orchard,www.allseasonsorchard.com,,,08/29/2015 to 11/01/2015,Mon: 10:00 AM - 5:00 PM;Tue: 10:00 AM - 5:00 PM;Wed: 10:00 AM - 5:00 PM;Thu: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,,Baked goods; Canned or preserved food; Dairy products; Fresh fruits; Fresh vegetables; Honey; Juices; Soap;,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Pick Your Own/U-Pick operation; Pumpkin shooting; Hay rides; Corn maze; Petting zoo; Pony rides; ",1,1,1,1,1,0,1,1,1,1,1,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,0,1,0
4014498,,3/23/2015 12:28,3/23/2015 12:28,124 Diamond Lake Lane,Crescent City,Florida,12,32112,-81.577329,29.422782,Allison Family Farm LLC.,http://allisonfamilyfarm.com/,,,04/01/2014 to 11/30/2014,,,Eggs; Fresh fruits; Nursery stock; Poultry products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4001422,,9/16/2014 14:24,9/16/2014 14:24,18388 Beaver Dam Road,Beaverdam,Virginia,51,23015,-77.659154,37.912894,"Alpaca Pastures of Virginia, Inc",www.AlpacaPasturesVA.com,https://www.facebook.com/AlpacaPasturesVA,,01/01/2014 to 12/31/2014,,Please call for appointment or come during our open events.,Crafts and/or woodworking items;,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;   Other: Seminars and Open House;,0,1,0,1,0,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,0,0
4017657,4/7/2015 15:15,4/7/2015 15:24,4/7/2015 15:24,220 Pocket Lane,Port Townsend,Washington,53,98368,-122.87609,48.082401,Alpenfire Orchards LLC,www.alpenfirecider.com,,,03/01/2015 to 12/31/2015,Fri: 12:00 AM - 5:00 PM;Sat: 12:00 AM - 5:00 PM;Sun: 12:00 AM - 5:00 PM;,,"Wine; We at Alpenfire are the original certified organic cider orchard,hard cider,and vinegars!;",,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Educational tours/ classes; Tours of manufacturing facilities; ,0,1,0,0,0,1,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4004533,,7/27/2014 18:41,7/27/2014 18:41,7020 Plover Rd (Hwy. 54 E),Wisconsin Rapids,Wisconsin,55,54494,-89.738168,44.419143,Altenburg's Country Gardens LLC,http://www.altenburgsfarm.com/,https://www.facebook.com/altenburgsfarm,,06/15/2014 to 07/15/2014,Mon: 6:30 AM - 7:00 PM;Tue: 6:30 AM - 7:00 PM;Wed: 6:30 AM - 7:00 PM;Thu: 6:30 AM - 7:00 PM;Fri: 6:30 AM - 7:00 PM;Sat: 6:30 AM - 5:00 PM;Sun: 6:30 AM - 5:00 PM;,Start and end dates and daily picking times for strawberry season vary due to weather.  Please check website or call ahead.,Fresh fruits; Fresh vegetables;,09/20/2014 to 10/31/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 11:00 AM - 5:00 PM;,,Canned or preserved food; Fresh fruits; Fresh vegetables; Maple products; Prepared foods;,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Corn maze; Petting zoo;  Other: Straw Fort, Duck Race, Goat Walk, Cute Haunted House;",0,1,0,1,1,0,0,1,1,1,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
4000683,,7/30/2014 15:15,7/30/2014 15:15,22001 Shenandoah School Road,Plymouth,California,6,95669,-120.804192,38.528671,Amador Flower Farm,AmadorFlowerFarm.com,https://www.facebook.com/pages/Amador-Flower-Farm-Nursery/129585181590,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 4:00 PM;Tue: 9:00 AM - 4:00 PM;Wed: 9:00 AM - 4:00 PM;Thu: 9:00 AM - 4:00 PM;Fri: 9:00 AM - 4:00 PM;Sat: 9:00 AM - 4:00 PM;Sun: 9:00 AM - 4:00 PM;,"Closed Monday, Tuesday, Wednesday November - Feb.",Bedding plants; Nursery stock;,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Corn maze;  Other: 3 annual events - spring, summer, fall, check website for dates;",0,0,0,0,0,0,0,0,1,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4001419,,8/12/2014 16:16,,82nd & Kinsman rd.,Cleveland,Ohio,39,44104,-81.630177,41.475637,Amalfi Gardens LLC,,https://www.facebook.com/AmalfiGardens,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4017429,9/11/2014 17:27,9/11/2014 17:31,9/11/2014 17:31,10262 S 800 E,Amboy ,Indiana,18,46911,-85.920548,40.61952,Amboy Honey Creek Farms,,,,01/01/2014 to 12/31/2014,,,Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0
4004116,,7/30/2014 15:43,,6401 Hultberg Rd,Hilmar,California,6,95324,-120.896124,37.381382,Anderson Almonds ,ANDERSONALMONDS.COM,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4022259,1/30/2017 17:13,1/30/2017 17:29,1/30/2017 17:29,1575 Underwood Ave,Muscatine,Iowa,19,52761,-90.927414,41.509551,Anderson Farm,http://www.grassfedrecipes.com/,https://www.facebook.com/Grassfed-Recipes-186658131371711/,,01/01/2017 to 12/31/2017,,Feel free to stop by. Open by chance. Lamb available in season.,"Non-poultry meat; Sheepskin rugs, raw wool, carded wool, handspun wool;",,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, Other: Self guided farm tours are available.;,0,0,0,0,0,0,0,0,0,0,0,Picnic areas without tables; ,0,0,1,0,0,1,1,1,0
4016683,,7/26/2014 18:20,,1221 Riddle Rd,Pauline,South Carolina,45,29374,-81.885337,34.790907,Anderson Vineyards,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4017390,9/4/2014 17:16,9/4/2014 17:25,9/4/2014 17:25,5985 S.W. Anglin Road,Bentonville,Arkansas,5,72712,-94.2898468,36.3296074,Anglin Beef,http://www.anglinbeef.com,,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 0:00 AM - 0:00 AM;,Available by appointment,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4001412,,7/30/2014 19:15,,6615 Peters Rd,Tipp City,Ohio,39,45371,-84.225463,39.94265,"Angry Hippie Farms, LLC",http://www.angryhippiefarms.com,https://www.facebook.com/AngryHippieFarms,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4012855,,8/3/2014 11:01,8/3/2014 11:01,Northwest corner of intersection at Woodcock/KItchen-Dick,Sequim,Washington,53,98382,-123.2001069,48.1161285,Annie's Flower Farm ,www.anniesflowerfarm.com,https://www.facebook.com/pages/Annies-Flower-Farm/152511834820700,,06/14/2014 to 10/11/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,"Our upick is open daily from 9 am to 6 pm, for cutting one or two personal bouquets. We do not provide flowers for events with out a reservation and deposit; that way we can ensure that the flowers we are saving for brides do not get picked.",Bedding plants; Cut flowers;,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,0,0
4004509,,7/28/2014 8:56,7/28/2014 8:56,273 Morrill Rd,Canton,New York,36,13617,-75.044278,44.555825,Annies Garlic,www.anniesgarlic.com,www.facebook.com/anniesgarlic,,08/01/2014 to 10/30/2014,Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 8:00 PM;Sun: 8:00 AM - 8:00 PM;,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other: Garlic Braiding demonstrations on Saturday mornings 10:00am throughout August;,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4012620,,3/23/2015 22:28,3/23/2015 22:28,5909 Elm Springs Road,Springdale,Arkansas,5,72762,-94.195752,36.193514,Appel Farms,,https://www.facebook.com/AppelFarmsNWA,,,,Please check our facebook page for up to date information on hours. https://www.facebook.com/AppelFarmsNWA,"Fresh fruits; Fresh vegetables; Strawberries, Pumpkins, ;",,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0
4017793,7/5/2016 12:59,7/5/2016 13:07,7/5/2016 13:07,810 Broadway Rt. 9W,Ulster Park,New York,36,12487,-73.9695269,41.8467297,Apple Bin Farm Market,www.theapplebinfarmmarket.com,Apple Bun Farm Market,,05/01/2016 to 12/31/2016,Mon: 7:30 AM - 6:00 PM;Wed: 7:30 AM - 6:00 PM;Thu: 7:30 AM - 6:00 PM;Fri: 7:30 AM - 6:00 PM;Sat: 7:30 AM - 6:00 PM;Sun: 7:30 AM - 6:00 PM;,Closed Tuesdays,Baked goods; Bedding plants; Canned or preserved food; Coffee and/or tea; Dairy products; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Juices; Maple products; Nursery stock; Nuts; Prepared foods; Soap;,,,,,,,,,,,,,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,1,0
4017627,3/22/2015 9:03,3/22/2015 9:11,3/22/2015 9:11,829 Piper Hill Road,Stewartstown,New Hampshire,33,3576,-71.49119,44.952681,Apple Haven Farm,www.applehavenfarm.com,facebook/applehavenfarm,,05/15/2015 to 11/15/2015,Mon: 11:00 AM - 3:00 PM;Tue: 11:00 AM - 3:00 PM;Wed: 11:00 AM - 3:00 PM;Thu: 11:00 AM - 3:00 PM;Fri: 11:00 AM - 3:00 PM;Sat: 1:00 PM - 4:00 PM;Sun: 11:00 AM - 3:00 PM;,best to call before visiting,Dairy products; Herbs; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes;  Other: Visiting goat kids May-June;,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4004503,,7/26/2014 18:31,7/26/2014 18:31,640 Mariposa Road,Stanley,North Carolina,37,28164,-81.088517,35.3848569,Apple Orchard Farm,appleorchardfarmnc.com,,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;,Closed on Sunday.  It is always appreciated if you call ahead before you come.,Eggs; Honey; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; ,1,1,1,0,0,1,1,1,0
4014321,,8/4/2014 10:56,8/4/2014 10:56,1670 Mar-El Road,DePere,Wisconsin,55,54115,-88.092893,44.378637,Apple Valley Orchard LLC,AppleValleyLLC.com,https://www.facebook.com/pages/Apple-Valley-Orchard/117313941615608,,09/13/2014 to 10/31/2014,Mon: 9:00 AM - 4:00 PM;Tue: 9:00 AM - 4:00 PM;Wed: 9:00 AM - 4:00 PM;Thu: 9:00 AM - 4:00 PM;Fri: 9:00 AM - 4:00 PM;Sat: 9:00 AM - 4:00 PM;Sun: 10:00 AM - 3:00 PM;,,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Fresh fruits; Juices; Soap;,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Pick Your Own/U-Pick operation;  Other: Walking trail to visit the farm animals;,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0
4022353,4/25/2018 5:28,4/25/2018 6:11,4/25/2018 6:11,132 Apple Valley Drive,Mendenhall ,Mississippi,28,39114,-89.840811,32.035084,Apple Valley Produce,,,,01/01/2018 to 12/31/2018,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 1:00 PM - 6:00 PM;,,Bedding plants; Crafts and/or woodworking items; Cut flowers; Herbs; Fresh fruits; Fresh vegetables; Nursery stock; Nuts;,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation;  Other: Seasonal farm planned events TBA;,0,1,0,1,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,1
4004141,,7/27/2014 22:29,7/27/2014 22:29,8079 Maurer Road,Cross Plains,Wisconsin,55,53528,-89.6159386,43.0421176,Appleberry Farm LLC,theappleberryfarm.com,upickappleberryfarm.com,,05/10/2014 to 11/09/2014,,"Please check our website, facebook, or phone message for specific dates/times",Baked goods; Canned or preserved food; Crafts and/or woodworking items; Cut flowers; Eggs; Fresh fruits; Fresh vegetables; Honey; Juices; Maple products; Prepared foods; Soap;,,,,,,,,,,,,,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Tours of manufacturing facilities; Hay rides; ,0,1,0,1,1,1,0,1,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,1,0
4016531,,7/28/2014 10:44,7/28/2014 10:44,2469 Highway 2,Donnellson,Iowa,19,52625,-91.436569,40.633892,Appleberry Orchard,www.appleberryorchard.com,www.facebook.com/appleberryorchard?ref=hl,,08/01/2014 to 08/31/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 11:00 AM - 4:00 PM;,Summer August Hours,Baked goods; Canned or preserved food; Coffee and/or tea; Fresh fruits; Honey; Maple products;,09/01/2014 to 10/31/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 7:00 PM;Sun: 11:00 AM - 7:00 PM;,Fall September & October Hours,Baked goods; Coffee and/or tea; Crafts and/or woodworking items; Fresh fruits; Fresh vegetables; Honey; Maple products;,,,,,,,,,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Tours of manufacturing facilities; Pumpkin shooting; Hay rides; Corn maze; Petting zoo;  Other: Barrel Train Rides, Bon-fire Sites & more!;",1,1,0,1,1,1,1,1,1,1,0,Hand washing station(s); Picnic areas without tables; Picnic areas with tables; ,1,0,1,1,0,1,1,1,0
4012480,,8/7/2014 15:51,8/7/2014 15:51,351 Pioneer Lane,Spencer,Tennessee,47,38585,-85.508244,35.626809,Apples and More Baker Mountain Farm,www.BakerMountainFarm.com,www.facebook.com/BakerMountainFarm,,09/27/2014 to 10/31/2014,Sat: 10:00 AM - 6:00 PM;,Open throughout the week for field trips and group tours by appointment only,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Eggs; Fresh fruits; Honey; Juices; Maple products; Prepared foods;,4/11/2015,Sat: 10:00 AM - 2:00 PM;,Open throughout the month of April and May for field trips and group tours by appointment only.  Only open to the public for one day only.  Always the 2nd Saturday in April.,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Eggs; Honey; Prepared foods;,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Hay rides; Petting zoo; Pony rides; ,0,1,0,1,0,0,0,1,0,1,1,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,0,1,0
4017580,1/5/2015 17:57,1/5/2015 18:12,1/5/2015 18:12,3035 Addison Blvd,Nashua ,Iowa,19,50658,-92.545614,42.916533,Apples on the Avenue,http://www.applesontheavenue.com/,https://www.facebook.com/pages/Apples-on-the-Avenue/569845613046631,,09/07/2015 to 11/01/2015,Tue: 1:00 PM - 6:30 PM;Wed: 1:00 AM - 6:30 AM;Thu: 1:00 AM - 6:30 PM;Fri: 1:00 AM - 6:30 PM;Sat: 10:00 AM - 6:00 PM;Sun: 12:00 AM - 6:00 PM;,,Baked goods; Crafts and/or woodworking items; Fresh fruits;,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; ,0,1,0,1,1,0,0,1,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,1,1
4014434,,7/27/2014 10:44,7/27/2014 10:44,2122 Sheep Creek Road,Bedford,Virginia,51,24523,-79.625107,37.397604,Appleseed Country Johnsons Orchards and Peaks of Otter Winery,www.JohnsonsOrchards.com,,,01/01/2014 to 03/31/2014,Fri: 12:00 AM - 5:00 PM;Sat: 12:00 AM - 5:00 PM;Sun: 12:00 AM - 5:00 PM;,,Canned or preserved food; Honey; Juices; Wine;,04/01/2014 to 12/31/2014,Mon: 12:00 AM - 5:00 PM;Tue: 12:00 AM - 5:00 PM;Wed: 12:00 AM - 5:00 PM;Thu: 12:00 AM - 5:00 PM;Fri: 12:00 AM - 5:00 PM;Sat: 12:00 AM - 5:00 PM;Sun: 12:00 AM - 5:00 PM;,,Canned or preserved food; Fresh fruits; Fresh vegetables; Honey; Juices; Poultry products; Wine;,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,Celebrations/ corporate events; Educational tours/ classes; Pick Your Own/U-Pick operation; Petting zoo; ,1,1,0,0,1,0,0,0,0,1,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,0,1,0
4017806,7/13/2016 7:36,7/13/2016 7:49,7/13/2016 7:49,3210 Hancock Rd / Rte 43,Hancock,Massachusetts,25,1237,-73.302872,42.570095,Appletree Hill Organic Farm,,,,05/22/2016 to 10/12/2016,Wed: 10:00 AM - 4:00 PM;Sat: 10:00 AM - 4:00 PM;Sun: 10:00 AM - 4:00 PM;,,Baked goods; Bedding plants; Canned or preserved food; Crafts and/or woodworking items; Dairy products; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Maple products; Soap; Antiques & Collectibles Shop.   Horse Drawn Wagon Rides (Wed & Sun);,,,,,,,,,,,,,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Hay rides; ,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,1,1,0,0
4014443,,7/26/2014 18:07,,1266 Upper City Road,Pittsfield,New Hampshire,33,3263,-71.342297,43.325531,Appleview Orchard,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4000677,,8/14/2014 15:15,8/14/2014 15:15,8748 Guava St,Yalaha,Florida,12,34797,-81.807912,28.737419,Aquaponic Lynx LLC,http://www.aquaponiclynx.com/,https://www.facebook.com/pages/Aquaponic-Lynx-LLC/120267698035287?ref=hl,,01/01/2014 to 12/31/2014,,E-mail or call for appointment before coming to the farm TCLynx@aquaponiclynx.com or 407-342-8515,Fish and/or seafood; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
4003673,,3/22/2015 2:04,3/22/2015 2:04,150 Arbutus Hill Rd,Meredith,New Hampshire,33,3253,-71.577164,43.606107,Arbutus Hill Farm,www.ladyfarmer.com,,,01/01/2015 to 12/31/2015,Fri: 11:00 AM - 4:00 PM;Sun: 11:00 AM - 4:00 PM;,orders can be picked up by appointment daily,"Baked goods; Bedding plants; Canned or preserved food; Herbs; Fresh vegetables; Mushrooms; Nuts; Poultry products; Non-poultry meat; garlic, compost,firewood, tree seedlings;",,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; ,0,1,0,1,1,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
4017196,8/17/2014 21:31,8/17/2014 21:42,8/17/2014 21:42,1305 N. Smith Rd.,Palmer,Alaska,2,99645,-149.025325,61.593207,Arctic Organics,Arctic Organics.com,,,6/20/2014,Fri: 5:00 PM - 7:00 PM;,Only on Fridays 5 pm to 7 pm,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4014471,,9/16/2014 12:31,9/16/2014 12:31,1250 Lacey Road,Forked River,New Jersey,34,8731,-74.235929,39.868775,ARGOS FARM,www.argosfarm.com,ARGOSFARM,,09/20/2014 to 12/23/2014,Wed: 1:00 PM - 6:00 PM;Thu: 1:00 PM - 6:00 PM;Fri: 1:00 PM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,"Monday, Columbus Day from 10:00 - 6:00pm",Baked goods; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Cut flowers; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Juices; Prepared foods; Soap;,,,,,,,,,,,,,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Corn maze; Petting zoo; Pony rides; ,1,1,0,1,1,0,0,1,1,1,1,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,0,1,0
4001401,,9/20/2014 12:05,9/20/2014 12:05,129 W 1800 S,Clinton,Indiana,18,47842,-87.466855,39.621846,Aris Farm Alpacas,www.ArisFarmAlpacas.com,https://www.facebook.com/ArisFarmAlpacas,,,,Open by appointment!  Please call or email!,Crafts and/or woodworking items; Soap;,04/24/2015 to 10/31/2015,Fri: 3:00 PM - 8:00 PM;Sat: 10:00 AM - 4:00 PM;,Open by Appointment year around!,Crafts and/or woodworking items; Soap;,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Educational tours/ classes; Family/ youth activities;  ,0,1,0,1,0,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,1,0
